251.961	253.636	138	135.24	111
252.104	256.755	172	170.28	18
252.442	256.876	194	190.12	112
254.45	258.357	156	148.2	15
254.84	253.421	197	167.45	123
251.136	252.883	193	169.84	45
249.927	253.935	174	149.64	50
271.021	253.322	184	154.56	50
251.521	274.077	173	160.89	76
247.62	239.355	185	148	141
260.685	248.764	179	146.78	32
254.487	254.921	174	133.98	138
247.369	239.537	183	144.57	49
237.121	265.839	184	138	138
272.488	250.733	190	131.1	51
