260.994	247.102	171	169.29	113
260.857	247.353	194	190.12	112
256.024	246.894	150	147	69
259.136	251.3	174	153.12	150
262.2	243.214	196	170.52	156
255.642	244.442	169	150.41	32
260.225	243.854	172	151.36	54
260.997	244.148	194	172.66	24
256.184	251.042	197	169.42	138
257.125	247.022	171	152.19	114
256.379	254.019	193	158.26	47
