251.821	254.266	140	138.6	68
252.916	256.736	193	191.07	113
252.435	255.737	174	170.52	20
247.903	260.727	160	150.4	103
264.95	252.003	186	145.08	40
254.939	255.585	173	136.67	129
266.627	257.325	175	154	18
262.837	261.357	196	158.76	139
244.326	240.638	196	145.04	137
267.579	249.835	187	155.21	59
245.952	270.486	195	169.65	40
