549.554	231.313	28	24.08	82
768.323	343.727	30	24.9	70
319.706	409.393	24	18	78
120.152	672.739	21	13.86	66
840.227	467.742	30	27.3	72
566.99	554.455	218	174.4	66
960.313	227.512	18	16.74	118
328.923	627.472	24	17.76	73
447.127	252.75	26	22.36	96
622.993	529.826	169	140.27	64
932.167	423.833	22	21.56	176
320.278	410.333	27	18.09	69
182.175	638.3	21	15.12	59
841.478	462.844	28	21.84	30
597.261	414.136	17	12.58	73
141.968	251.669	163	65.2	49
767.9	343.725	31	27.59	108
53.2049	421.183	175	108.5	79
227.5	356.773	28	16.8	72
866.277	609.404	31	25.42	23
227.693	566.143	23	16.79	59
186.784	567.809	145	69.6	114
367.808	315.451	28	20.44	104
227.893	354.194	26	15.6	69
630.635	528.809	186	163.68	16
546.5	556.877	297	207.9	90
574.627	552.913	273	221.13	79
