391.908	256.776	95	82.65	174
292.294	406.787	80	69.6	171
664.731	88.1374	77	60.83	7
631.725	261.918	42	35.28	1.99998
192.85	87.6187	36	27	171
192.422	88.566	34	27.2	13
465.431	410.788	67	58.29	164
186.615	264.248	88	72.16	168
762.813	259.386	71	57.51	10
193.039	283.105	72	51.84	169
405.625	85.75	35	27.3	174
193.372	89.4666	32	25.6	171
883.839	100.298	87	72.21	7
133.043	423.446	46	36.8	12
463.28	414.2	57	53.01	169
127.753	423.749	51	42.33	17
192.874	87.8643	36	30.24	3.00002
298.554	425.758	66	46.86	165
463.74	412.969	65	51.35	15
392.384	257.519	91	79.17	16
926.413	255.547	54	45.36	13
403.2	86.9	35	28.35	16
195.742	90.8333	29	21.46	165
883.927	96.2213	87	65.25	169
883.06	104.493	93	72.54	26
293.33	407.021	79	65.57	19
194.771	284.677	83	49.8	168
405.417	86.0917	39	28.47	14
885.5	100.333	88	75.68	167
404.326	86.9955	20	17.8	69
463.71	412.928	64	54.4	38
195.737	88	36	26.64	11
187.056	267.553	79	63.99	3.00002
131.848	418.924	51	44.88	110
765.594	261.243	77	64.68	175
763.943	266.386	67	56.95	159
194.636	91.7053	35	31.85	177
190.2	92	27	20.25	41
184.794	280.489	79	56.09	170
878.5	136.5	83	29.05	28
199.459	86.3176	40	31.2	151
462.667	431.827	64	35.2	8.99999
256.603	380.941	138	70.38	29
