304.917	212.288	164	124.64	1.00004
306.455	237.795	291	224.07	179
263.714	417.63	28	25.2	178
305.696	208.671	135	101.25	180
63.6316	175.765	26	18.2	170
471.7	370.272	28	22.96	18
162.412	385.134	28	24.08	167
55.7262	250.104	27	19.98	161
88.6908	324.357	27	22.68	164
487.692	99.2637	22	15.84	10
554.906	231.09	25	18.25	6.00001
105.299	111.942	24	15.6	177
319	217.867	148	115.44	179
418.154	58.4571	22	14.52	7
159.868	385.346	28	23.8	154
375.731	411.239	29	25.81	171
251.19	41.5948	23	14.72	173
161.257	385.353	27	22.41	8.99999
376.2	412.6	30	24.9	19
536.521	157.902	23	18.4	15
555.342	228.64	26	19.76	1.99998
54.7551	249.432	27	17.82	161
534.333	304.325	27	21.06	29
312.388	218.016	186	139.5	1.00004
324.692	231.924	196	150.92	11
306.289	214.145	157	113.04	169
253.072	54.9556	106	30.74	172
106.118	112.045	23	17.94	173
417.9	58.8	21	16.17	8.99999
375.596	412.643	29	23.2	164
336.71	38.4231	22	16.28	173
554.972	230.615	25	20.75	23
534.267	304.326	26	23.92	23
535.767	157.467	25	15.5	12
294.882	219.739	174	125.28	21
537.693	159	27	17.28	23
339.125	243.543	262	167.68	42
