113.064	382.017	50	40.5	157
111.558	384.122	80	64.8	158
100.677	59.2846	35	22.4	168
336.441	105.675	121	83.49	1.99998
336.975	97.844	74	51.8	179
447.147	355.205	52	41.6	10
112.346	385.139	87	73.08	164
340.466	102.002	69	51.06	21
100.298	64.1134	59	36.58	166
101.872	68.5479	112	70.56	171
337.408	98.4185	69	45.54	3.00002
427.726	472.735	17	14.28	23
395.5	158.158	12	9.6	5.00001
101.836	60.0245	59	35.4	164
234.176	348.447	15	12.9	3.00002
325.7	393.9	16	12.64	7
454.966	359.615	96	67.2	21
351.415	293.25	13	11.7	14
237.577	402.531	14	13.3	155
109.829	393.665	81	64.8	164
147.222	288.306	13	10.92	162
104.667	64.0925	64	40.32	170
117.149	392.298	113	85.88	155
116	383.14	98	80.36	175
100.869	64.0413	74	38.48	169
112.639	392.745	82	58.22	155
112.623	391.449	94	83.66	168
456.787	357.4	90	66.6	3.00002
337.355	95.7097	70	47.6	21
108.672	386.3	78	71.76	19
450.868	367.882	61	49.41	54
119.594	86.5243	107	83.46	161
97.2342	61.5631	56	35.84	165
121.026	69.5078	101	65.65	161
109.131	382.517	105	76.65	150
102.84	62.78	61	31.72	158
108.5	394.674	108	83.16	168
129.703	378.068	71	63.9	172
433.957	340.435	81	58.32	160
426.112	355.308	90	68.4	156
111.307	393.673	93	76.26	140
